scenario,time,subregion,management,level,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
2p6_ssp2,date=2022-10-4T03:04:52-04:00,TexasCst,IRR,lo,-0.0462732,-0.0286559,-0.0198473,-0.0282565,-0.0320098,-0.0338865,-0.0311579,-0.0334558,-0.0204133,2.85E-03,0.022718,0.0380786,0.0476621,0.0635197,7.70E-02,7.95E-02,7.59E-02,0.0674934,0.053377,0.0181603,0.00354657,-0.00403159,-1.01E-02,-0.0139738,-0.0174738,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,TexasCst,RFD,hi,-0.0689825,-0.0425999,-0.0294087,-4.13E-02,-4.69E-02,-4.97E-02,-4.58E-02,-4.91E-02,-7.06E-02,-4.51E-02,-1.12E-02,7.72E-03,8.35E-03,1.10E-02,3.59E-02,5.48E-02,6.87E-02,7.06E-02,7.27E-02,4.72E-02,2.63E-02,6.19E-04,3.14E-03,-7.97E-04,-0.00785962,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,TexasCst,RFD,lo,-0.0689825,-0.0425999,-0.0294087,-4.13E-02,-4.69E-02,-4.97E-02,-4.58E-02,-4.91E-02,-3.35E-02,-1.42E-04,2.96E-02,5.29E-02,6.97E-02,9.79E-02,1.22E-01,1.26E-01,1.19E-01,1.03E-01,7.78E-02,2.79E-02,5.92E-03,-5.09E-03,-1.47E-02,-2.11E-02,-0.0267612,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaColoRN,IRR,hi,-0.00129792,-8.00E-04,-5.51E-04,-7.65E-04,-8.71E-04,-9.24E-04,-8.54E-04,-9.12E-04,-0.00260147,-0.00288152,-0.00289447,-1.74E-03,-1.78E-03,-2.76E-03,-2.90E-03,-3.02E-03,-2.48E-03,-1.81E-03,-4.16E-04,1.19E-03,1.22E-03,3.23E-04,1.02E-03,1.19E-03,1.23E-03,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaColoRN,IRR,lo,-0.00129792,-8.00E-04,-5.51E-04,-7.65E-04,-8.71E-04,-9.24E-04,-8.54E-04,-9.12E-04,-0.00131403,-1.04E-03,-6.90E-04,3.17E-05,4.00E-04,8.43E-04,1.60E-03,2.30E-03,2.92E-03,3.23E-03,2.87E-03,8.83E-04,1.92E-05,-3.92E-04,-8.04E-04,-1.06E-03,-1.23E-03,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaColoRN,RFD,hi,-9.40E-04,-5.79E-04,-3.99E-04,-5.54E-04,-6.31E-04,-6.69E-04,-6.18E-04,-6.61E-04,-1.79E-03,-1.93E-03,-1.90E-03,-1.11E-03,-1.15E-03,-1.82E-03,-1.92E-03,-2.04E-03,-1.71E-03,-1.29E-03,-3.60E-04,8.21E-04,8.62E-04,2.44E-04,7.29E-04,8.47E-04,8.74E-04,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaColoRN,RFD,lo,-9.40E-04,-5.79E-04,-3.99E-04,-5.54E-04,-6.31E-04,-6.69E-04,-6.18E-04,-6.61E-04,-9.34E-04,-7.37E-04,-4.92E-04,1.97E-05,2.72E-04,5.68E-04,1.10E-03,1.60E-03,2.06E-03,2.32E-03,2.10E-03,6.39E-04,8.28E-06,-2.92E-04,-5.86E-04,-7.62E-04,-8.80E-04,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaColoRS,IRR,hi,-2.67E-04,-1.69E-04,-1.20E-04,-4.42E-04,-5.97E-04,-6.75E-04,-4.55E-04,-3.79E-04,-9.28E-04,-1.02E-03,-1.06E-03,-6.99E-04,-7.68E-04,-1.20E-03,-1.38E-03,-1.52E-03,-1.42E-03,-1.22E-03,-6.24E-04,3.77E-04,5.49E-04,2.28E-04,5.58E-04,6.52E-04,6.89E-04,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaColoRS,IRR,lo,-2.67E-04,-1.69E-04,-1.20E-04,-4.42E-04,-5.97E-04,-6.75E-04,-4.55E-04,-3.79E-04,-5.11E-04,-4.20E-04,-3.19E-04,-8.87E-05,1.61E-05,1.38E-04,3.87E-04,6.62E-04,9.40E-04,1.13E-03,1.05E-03,2.97E-04,-1.24E-05,-1.60E-04,-3.11E-04,-3.96E-04,-4.47E-04,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaColoRS,RFD,hi,-5.92E-06,-3.74E-06,-2.66E-06,-9.66E-06,-1.31E-05,-1.48E-05,-1.01E-05,-8.32E-06,-1.57E-05,-1.48E-05,-1.35E-05,-8.31E-06,-9.87E-06,-1.72E-05,-2.00E-05,-2.41E-05,-2.40E-05,-2.27E-05,-1.44E-05,6.42E-06,1.03E-05,4.88E-06,1.07E-05,1.22E-05,1.25E-05,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaColoRS,RFD,lo,-5.92E-06,-3.74E-06,-2.66E-06,-9.66E-06,-1.31E-05,-1.48E-05,-1.01E-05,-8.32E-06,-1.03E-05,-8.24E-06,-6.30E-06,-1.84E-06,-2.23E-07,1.20E-06,5.47E-06,1.08E-05,1.71E-05,2.26E-05,2.34E-05,6.38E-06,-4.16E-07,-3.75E-06,-6.59E-06,-8.02E-06,-8.72E-06,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstE,IRR,hi,-0.0153969,-0.00950896,-0.00656497,-9.22E-03,-1.05E-02,-1.11E-02,-1.02E-02,-1.10E-02,-1.05E-02,-4.77E-03,9.14E-04,2.91E-03,6.76E-04,-3.10E-03,-2.09E-03,-2.19E-03,-6.02E-04,1.48E-04,3.33E-03,7.75E-03,5.78E-03,-6.94E-05,1.63E-03,5.24E-04,-1.55E-03,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstE,IRR,lo,-0.0153969,-0.00950896,-0.00656497,-9.22E-03,-1.05E-02,-1.11E-02,-1.02E-02,-1.10E-02,-4.51E-03,1.87E-03,6.40E-03,9.08E-03,1.06E-02,1.40E-02,1.87E-02,2.22E-02,2.46E-02,2.54E-02,2.25E-02,6.84E-03,3.32E-04,-2.90E-03,-5.94E-03,-7.97E-03,-9.73E-03,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstE,RFD,hi,-0.47633,-0.293908,-0.202698,-2.83E-01,-3.22E-01,-3.42E-01,-3.15E-01,-3.37E-01,-4.69E-01,-3.66E-01,-2.16E-01,-2.21E-01,-3.45E-01,-5.30E-01,-5.09E-01,-3.08E-01,-1.06E-01,4.16E-02,2.55E-01,3.17E-01,2.07E-01,-3.84E-02,1.96E-02,-2.37E-02,-0.103405,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstE,RFD,lo,-0.47633,-0.293908,-0.202698,-2.83E-01,-3.22E-01,-3.42E-01,-3.15E-01,-3.37E-01,-1.72E-01,1.97E-02,1.66E-01,2.59E-01,3.37E-01,5.03E-01,6.99E-01,8.15E-01,8.62E-01,8.29E-01,6.69E-01,2.20E-01,2.20E-02,-7.30E-02,-1.75E-01,-2.46E-01,-0.307843,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstNE,IRR,hi,-1.49E-06,-9.26E-07,-6.44E-07,-8.68E-07,-9.78E-07,-1.03E-06,-9.69E-07,-1.03E-06,-1.08E-06,-2.43E-07,3.27E-07,7.25E-07,5.76E-07,1.42E-07,2.00E-07,-5.74E-08,-3.43E-08,-4.12E-08,1.95E-07,7.74E-07,6.81E-07,2.12E-07,4.49E-07,4.58E-07,4.19E-07,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstNE,IRR,lo,-1.49E-06,-9.26E-07,-6.44E-07,-8.68E-07,-9.78E-07,-1.03E-06,-9.69E-07,-1.03E-06,-4.97E-07,2.50E-07,7.19E-07,1.04E-06,1.13E-06,1.29E-06,1.64E-06,1.90E-06,2.15E-06,2.27E-06,2.09E-06,6.54E-07,5.09E-08,-2.58E-07,-4.98E-07,-6.42E-07,-7.41E-07,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstNE,RFD,hi,-0.00140491,-8.67E-04,-5.97E-04,-8.34E-04,-9.49E-04,-1.01E-03,-9.29E-04,-9.93E-04,-1.38E-03,-7.38E-04,-2.36E-04,-2.15E-06,-2.56E-04,-8.50E-04,-8.20E-04,-6.64E-04,-3.25E-04,-7.02E-05,4.43E-04,9.41E-04,7.78E-04,1.88E-04,4.85E-04,5.16E-04,4.95E-04,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstNE,RFD,lo,-0.00140491,-8.67E-04,-5.97E-04,-8.34E-04,-9.49E-04,-0.00100638,-9.29E-04,-9.93E-04,-5.55E-04,1.45E-04,6.04E-04,9.16E-04,1.06E-03,1.33E-03,1.80E-03,2.13E-03,2.35E-03,2.37E-03,2.03E-03,6.46E-04,5.31E-05,-2.39E-04,-5.12E-04,-6.83E-04,-8.11E-04,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstSE,IRR,hi,-0.0823673,-0.0509142,-0.0351876,-0.0496482,-0.0563492,-0.0596997,-0.0549865,-0.0589366,-0.0665987,-0.0385343,-8.62E-03,0.00498793,-8.67E-03,-3.54E-02,-3.22E-02,-3.69E-02,-2.72E-02,-2.14E-02,2.01E-03,4.54E-02,4.16E-02,7.17E-03,2.11E-02,1.71E-02,0.00754708,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstSE,IRR,lo,-0.0823673,-0.0509142,-0.0351876,-0.0496482,-0.0563492,-0.0596997,-0.0549865,-0.0589366,-0.0347509,-0.0035969,0.0207261,0.0355345,0.0426403,5.93E-02,8.78E-02,1.15E-01,1.38E-01,1.50E-01,1.39E-01,4.07E-02,1.57E-03,-1.82E-02,-3.59E-02,-4.68E-02,-5.54E-02,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstSE,RFD,hi,-1.17908,-0.727478,-0.501677,-0.701362,-0.797575,-0.845681,-0.780282,-0.834808,-1.25567,-1.02985,-0.664873,-6.75E-01,-1.04E+00,-1.64E+00,-1.68E+00,-1.27E+00,-7.60E-01,-3.56E-01,3.13E-01,8.22E-01,6.96E-01,5.02E-02,2.83E-01,0.223946,0.0669989,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaCstSE,RFD,lo,-1.17908,-0.727478,-0.501677,-7.01E-01,-7.98E-01,-8.46E-01,-7.80E-01,-8.35E-01,-0.565867,-0.140419,0.215516,0.435717,0.602624,0.979464,1.52796,1.97316,2.25541,2.31134,1.96E+00,6.20E-01,4.89E-02,-2.26E-01,-5.10E-01,-6.93E-01,-0.839952,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaPacNW,IRR,hi,-0.00759638,-0.00468693,-0.0032322,-4.52E-03,-5.14E-03,-5.45E-03,-5.03E-03,-5.38E-03,-1.28E-02,-1.10E-02,-9.35E-03,-2.86E-03,-1.88E-03,-4.00E-03,-2.50E-03,-1.62E-03,7.47E-04,2.75E-03,5.89E-03,6.51E-03,4.88E-03,1.22E-03,2.94E-03,3.35E-03,3.56E-03,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaPacNW,IRR,lo,-0.00759638,-0.00468693,-3.23E-03,-4.52E-03,-5.14E-03,-5.45E-03,-5.03E-03,-5.38E-03,-5.47E-03,-1.92E-03,7.34E-04,4.47E-03,6.47E-03,8.97E-03,1.20E-02,1.37E-02,1.44E-02,1.39E-02,1.12E-02,3.72E-03,4.43E-04,-1.18E-03,-2.73E-03,-3.72E-03,-4.47E-03,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaPacNW,RFD,hi,-0.00914161,-0.00564135,-0.00389122,-5.45E-03,-6.19E-03,-6.56E-03,-6.06E-03,-6.48E-03,-1.13E-02,-6.98E-03,-4.00E-03,2.48E-04,6.66E-05,-2.55E-03,-1.30E-03,-9.90E-04,8.04E-04,2.12E-03,4.80E-03,6.59E-03,5.24E-03,1.56E-03,3.40E-03,3.77E-03,3.88E-03,MtC/yr
2p6_ssp2,date=2022-10-4T03:04:52-04:00,UsaPacNW,RFD,lo,-0.00914161,-0.00564135,-0.00389122,-5.45E-03,-6.19E-03,-6.56E-03,-6.06E-03,-6.48E-03,-5.78E-03,-1.45E-03,1.46E-03,5.33E-03,7.22E-03,9.62E-03,1.29E-02,1.50E-02,1.63E-02,1.62E-02,1.38E-02,4.45E-03,4.54E-04,-1.55E-03,-3.28E-03,-4.32E-03,-5.05E-03,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,ArkWhtRedR,IRR,hi,-0.171337,-0.105872,-0.0731403,-1.03E-01,-1.17E-01,-1.24E-01,-1.14E-01,-1.22E-01,-1.39E-01,-6.93E-02,8.11E-03,4.54E-02,3.71E-02,2.07E-02,5.67E-02,7.74E-02,1.18E-01,1.32E-01,1.41E-01,1.03E-01,7.46E-02,2.78E-02,1.24E-02,2.94E-02,-0.0100715,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,ArkWhtRedR,IRR,lo,-0.171337,-0.105872,-0.0731403,-1.03E-01,-1.17E-01,-1.24E-01,-1.14E-01,-1.22E-01,-7.72E-02,-6.55E-03,5.28E-02,8.59E-02,1.02E-01,1.45E-01,2.01E-01,2.44E-01,2.78E-01,2.95E-01,2.76E-01,8.25E-02,-3.79E-04,-3.83E-02,-6.51E-02,-8.39E-02,-0.104172,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,ArkWhtRedR,RFD,hi,-0.58862,-0.363305,-0.250647,-3.51E-01,-3.99E-01,-4.23E-01,-3.90E-01,-4.18E-01,-6.52E-01,-5.05E-01,-2.62E-01,-2.06E-01,-2.76E-01,-3.77E-01,-2.23E-01,9.36E-02,4.07E-01,5.68E-01,6.97E-01,4.56E-01,3.13E-01,1.02E-01,3.56E-02,1.24E-01,-0.0486777,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,ArkWhtRedR,RFD,lo,-0.58862,-0.363305,-0.250647,-3.51E-01,-3.99E-01,-4.23E-01,-3.90E-01,-4.18E-01,-3.04E-01,-7.22E-02,1.36E-01,2.54E-01,3.36E-01,5.38E-01,7.81E-01,9.53E-01,1.06E+00,1.10E+00,9.73E-01,3.00E-01,-4.50E-03,-1.41E-01,-2.45E-01,-3.34E-01,-0.406119,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,California,IRR,hi,-0.0623141,-0.038496,-0.026587,-3.74E-02,-4.25E-02,-4.50E-02,-4.15E-02,-4.44E-02,-1.07E-01,-1.07E-01,-9.44E-02,-3.09E-02,-2.11E-02,-4.31E-02,-3.94E-02,-4.17E-02,-2.54E-02,-1.55E-02,1.12E-02,4.86E-02,1.39E-01,1.75E-01,9.07E-02,6.48E-02,0.0217224,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,California,IRR,lo,-0.0623141,-0.038496,-0.026587,-3.74E-02,-4.25E-02,-4.50E-02,-4.15E-02,-4.44E-02,-5.13E-02,-3.26E-02,-1.40E-02,1.99E-02,3.28E-02,4.65E-02,6.73E-02,8.55E-02,1.07E-01,1.27E-01,1.29E-01,3.20E-02,-1.95E-02,-3.61E-02,-3.83E-02,-3.95E-02,-0.045029,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,California,RFD,hi,-0.00447253,-0.00275816,-0.00190098,-2.65E-03,-3.02E-03,-3.20E-03,-2.95E-03,-3.16E-03,-4.90E-03,-3.47E-03,-1.88E-03,8.99E-04,1.13E-03,-7.54E-05,9.52E-05,-8.46E-04,-5.37E-04,-5.12E-04,1.25E-04,2.29E-03,3.14E-03,2.60E-03,1.89E-03,2.64E-03,1.44E-03,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,California,RFD,lo,-0.00447253,-0.00275816,-0.00190098,-2.65E-03,-3.02E-03,-3.20E-03,-2.95E-03,-0.00315799,-0.00309292,-0.0016836,-4.48E-04,1.66E-03,0.0023316,0.00285626,3.95E-03,4.86E-03,6.25E-03,7.72E-03,8.45E-03,2.22E-03,-2.17E-04,-1.08E-03,-2.02E-03,-2.47E-03,-3.01E-03,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,GreatBasin,IRR,hi,-0.00354286,-0.00321307,-0.00304818,-3.96E-03,-4.41E-03,-4.64E-03,-3.43E-03,-3.11E-03,-7.71E-03,-8.37E-03,-8.17E-03,-4.34E-03,-4.01E-03,-6.69E-03,-7.61E-03,-9.05E-03,-9.03E-03,-9.27E-03,-6.83E-03,1.89E-03,5.06E-03,4.13E-03,4.97E-03,7.89E-03,0.00684608,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,GreatBasin,IRR,lo,-0.00354286,-0.00321307,-0.00304818,-3.96E-03,-4.41E-03,-4.64E-03,-3.43E-03,-3.11E-03,-4.12E-03,-3.35E-03,-2.40E-03,-3.53E-04,4.08E-04,9.46E-04,2.28E-03,3.74E-03,5.90E-03,8.50E-03,9.93E-03,2.21E-03,-1.05E-03,-2.31E-03,-3.16E-03,-3.60E-03,-3.69E-03,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,GreatBasin,RFD,hi,-0.0026036,-0.00236082,-0.00223944,-2.91E-03,-3.24E-03,-3.41E-03,-2.52E-03,-2.28E-03,-5.55E-03,-5.96E-03,-5.77E-03,-3.04E-03,-2.81E-03,-4.73E-03,-5.39E-03,-6.46E-03,-6.48E-03,-6.70E-03,-4.99E-03,1.36E-03,3.67E-03,3.00E-03,3.60E-03,5.70E-03,4.94E-03,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,GreatBasin,RFD,lo,-0.0026036,-0.00236082,-0.00223944,-2.91E-03,-3.24E-03,-3.41E-03,-2.52E-03,-2.28E-03,-3.00E-03,-2.44E-03,-1.76E-03,-2.61E-04,2.89E-04,6.62E-04,1.62E-03,2.67E-03,4.26E-03,6.17E-03,7.27E-03,1.62E-03,-7.62E-04,-1.68E-03,-2.30E-03,-2.60E-03,-2.66E-03,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,GreatLakes,IRR,hi,-0.0344035,-0.0212755,-0.0147114,-2.08E-02,-2.36E-02,-2.50E-02,-2.10E-02,-8.54E-03,-1.41E-02,-4.99E-03,4.41E-03,7.95E-03,3.68E-03,-3.72E-03,-2.71E-03,-4.59E-03,-2.21E-03,-2.52E-03,5.11E-04,1.31E-02,1.45E-02,6.82E-03,4.56E-03,8.46E-03,-5.76E-04,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,GreatLakes,IRR,lo,-0.0344035,-0.0212755,-0.0147114,-2.08E-02,-0.0235992,-0.0249976,-0.0210434,-0.00854198,-0.00251536,0.00662391,0.0127643,0.0159971,0.0166422,0.0214839,2.88E-02,3.55E-02,4.29E-02,5.10E-02,5.39E-02,1.30E-02,-3.72E-03,-1.09E-02,-1.66E-02,-2.13E-02,-2.55E-02,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,GreatLakes,RFD,hi,-1.52746,-0.943324,-0.651256,-9.15E-01,-1.04E+00,-1.10E+00,-9.29E-01,-3.81E-01,-1.06E+00,-8.73E-01,-5.24E-01,-5.49E-01,-8.79E-01,-1.38E+00,-1.39E+00,-9.52E-01,-4.97E-01,-2.56E-01,2.10E-01,7.17E-01,7.68E-01,3.30E-01,2.13E-01,4.85E-01,-0.0243649,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,GreatLakes,RFD,lo,-1.52746,-0.943324,-0.651256,-0.914809,-1.03926,-1.10148,-0.929241,-0.381464,-0.210837,0.173166,0.455872,0.612989,0.70577,1.06225,1.53E+00,1.90E+00,2.25E+00,2.56E+00,2.52E+00,6.51E-01,-1.73E-01,-5.18E-01,-8.11E-01,-1.10072,-1.29705,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissouriR,IRR,hi,-0.598961,-0.370433,-0.256168,-0.362367,-0.411055,-0.435398,-0.40083,-0.429842,-0.501298,-0.309155,-0.11392,-0.0293184,-0.120814,-0.323247,-0.337094,-0.405161,-0.371419,-3.94E-01,-0.299706,0.232238,3.50E-01,0.198553,0.177108,0.303511,0.111285,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissouriR,IRR,lo,-0.598961,-0.370433,-0.256168,-3.62E-01,-0.411055,-0.435398,-0.40083,-0.429842,-0.278292,-0.0774363,0.061885,0.143373,0.163593,0.245581,0.407163,5.79E-01,7.91E-01,1.04E+00,1.19E+00,2.58E-01,-1.17E-01,-2.72E-01,-3.91E-01,-4.83E-01,-0.559406,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissouriR,RFD,hi,-4.58639,-2.83227,-1.96E+00,-2.75E+00,-3.12E+00,-3.31E+00,-3.05E+00,-3.26E+00,-5.12E+00,-4.35E+00,-3.14E+00,-3.07E+00,-4.26E+00,-6.57E+00,-7.06E+00,-6.16E+00,-4.91E+00,-4.33E+00,-2.39E+00,2.00E+00,3.09E+00,1.67E+00,1.53E+00,2.94E+00,1.15276,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissouriR,RFD,lo,-4.58639,-2.83227,-1.95521,-2.75E+00,-3.12E+00,-3.31E+00,-3.05E+00,-3.26E+00,-2.42E+00,-9.61E-01,1.19E-01,7.72E-01,1.11E+00,2.18E+00,3.88E+00,5.53E+00,7.29E+00,9.16E+00,9.72E+00,2.28E+00,-9.34E-01,-2.24E+00,-3.32E+00,-4.32E+00,-4.93802,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissppRN,IRR,hi,-0.0739927,-0.0458722,-0.031812,-3.21E-02,-3.20E-02,-3.19E-02,3.83E-03,1.00E-02,-1.72E-02,-8.05E-03,2.59E-03,5.58E-03,-3.23E-03,-1.60E-02,-1.43E-02,-2.10E-02,-2.12E-02,-2.45E-02,-1.92E-02,2.04E-02,2.63E-02,1.28E-02,8.77E-03,1.47E-02,-0.00420106,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissppRN,IRR,lo,-0.0739927,-0.0458722,-0.031812,-3.21E-02,-3.20E-02,-3.19E-02,3.83E-03,1.00E-02,4.23E-03,1.35E-02,1.85E-02,2.15E-02,2.27E-02,3.42E-02,4.92E-02,6.17E-02,7.62E-02,9.50E-02,1.05E-01,2.18E-02,-1.11E-02,-2.45E-02,-3.61E-02,-4.75E-02,-0.0562793,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissppRN,RFD,hi,-6.72465,-4.15996,-2.87762,-2.88627,-2.87201,-2.86488,0.300536,0.889116,-3.17807,-3.18801,-2.54567,-3.06706,-4.48515,-6.37875,-6.52253,-5.2085,-4.04E+00,-3.42E+00,-1.57E+00,2.14E+00,2.77E+00,1.22866,0.811781,1.69236,-0.463939,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissppRN,RFD,lo,-6.72465,-4.15996,-2.87762,-2.88627,-2.87201,-2.86488,0.300536,8.89E-01,0.0199739,0.763791,1.25187,1.56599,1.91721,3.51111,5.42858,6.91225,8.32681,9.91943,10.1072,2.33882,-1.00643,-2.35E+00,-3.58859,-4.95442,-5.79501,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissppRS,IRR,hi,-0.655159,-0.404804,-0.279627,-3.94E-01,-4.47E-01,-4.74E-01,-4.36E-01,-3.39E-01,-3.23E-01,-1.03E-01,9.66E-02,1.74E-01,1.14E-01,-1.62E-02,-1.32E-02,-5.02E-02,-9.85E-03,-2.70E-02,1.26E-02,2.53E-01,3.00E-01,1.78E-01,1.42E-01,2.20E-01,0.0758336,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissppRS,IRR,lo,-0.655159,-0.404804,-0.279627,-3.94E-01,-4.47E-01,-4.74E-01,-4.36E-01,-3.39E-01,-1.00E-01,1.19E-01,2.54E-01,3.24E-01,3.56E-01,4.56E-01,5.82E-01,7.04E-01,8.39E-01,9.84E-01,1.03E+00,2.56E-01,-6.02E-02,-1.88E-01,-2.90E-01,-3.69E-01,-0.428293,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissppRS,RFD,hi,-1.56806,-0.967843,-0.667735,-9.35E-01,-1.06E+00,-1.13E+00,-1.04E+00,-8.08E-01,-1.25E+00,-9.51E-01,-5.44E-01,-5.49E-01,-8.23E-01,-1.30E+00,-1.34E+00,-8.79E-01,-4.08E-01,-1.86E-01,2.42E-01,7.51E-01,8.65E-01,4.88E-01,3.88E-01,6.81E-01,0.243778,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,MissppRS,RFD,lo,-1.56806,-0.967843,-0.667735,-9.35E-01,-1.06E+00,-1.13E+00,-1.04E+00,-8.08E-01,-3.48E-01,1.55E-01,4.89E-01,6.71E-01,8.18E-01,1.21E+00,1.66E+00,2.03E+00,2.37E+00,2.67E+00,2.61E+00,6.85E-01,-1.56E-01,-4.93E-01,-7.79E-01,-1.05E+00,-1.20194,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,NelsonR,IRR,hi,-0.0091924,-0.00568438,-0.00393037,-5.56E-03,-6.30E-03,-6.68E-03,-6.15E-03,-4.53E-03,-4.70E-03,-9.52E-04,2.34E-03,4.68E-03,4.62E-03,4.31E-03,5.53E-03,5.45E-03,6.25E-03,6.19E-03,6.11E-03,4.37E-03,3.12E-03,1.18E-03,5.32E-04,1.20E-03,-4.23E-04,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,NelsonR,IRR,lo,-0.0091924,-0.00568438,-0.00393037,-5.56E-03,-6.30E-03,-6.68E-03,-6.15E-03,-4.53E-03,-1.13E-03,2.50E-03,4.87E-03,6.72E-03,7.60E-03,9.66E-03,1.15E-02,1.22E-02,1.28E-02,1.29E-02,1.18E-02,3.48E-03,-6.80E-05,-1.67E-03,-2.84E-03,-3.75E-03,-4.63E-03,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,NelsonR,RFD,hi,-1.33557,-0.824566,-0.569066,-7.98E-01,-9.07E-01,-9.61E-01,-8.87E-01,-6.55E-01,-9.19E-01,-4.89E-01,-3.15E-02,2.80E-01,2.66E-01,2.12E-01,4.44E-01,6.63E-01,9.33E-01,1.02E+00,1.09E+00,7.36E-01,5.13E-01,1.87E-01,7.93E-02,2.06E-01,-0.0624559,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,NelsonR,RFD,lo,-1.33557,-0.824566,-0.569066,-7.98E-01,-9.07E-01,-9.61E-01,-8.87E-01,-6.55E-01,-2.21E-01,2.92E-01,6.44E-01,9.22E-01,1.08E+00,1.44E+00,1.75E+00,1.89E+00,1.97E+00,1.97E+00,1.75E+00,5.30E-01,-1.19E-02,-2.53E-01,-4.37E-01,-5.95E-01,-0.726498,MtC/yr
2p6_ssp4,date=2022-10-4T03:04:53-04:00,OhioR,IRR,hi,-0.0213649,-0.0132189,-9.15E-03,-1.30E-02,-1.47E-02,-1.56E-02,-1.43E-02,-7.20E-03,-9.96E-03,-3.88E-03,1.91E-03,3.94E-03,1.48E-03,-2.59E-03,-1.68E-03,-2.88E-03,-1.59E-03,-1.73E-03,1.96E-04,8.29E-03,9.07E-03,4.39E-03,3.08E-03,5.35E-03,-1.93E-04,MtC/yr
